Country,Vlookup value,Year,Year (copy),Anomaly Standardised,CO2 Emissions,Number of Records,Temperature
IDN,IDN1986,1986,1986,0.230447778,121.64,1,25.994675
IND,IND1986,1986,1986,0.013017500,457.2,1,24.12795
IOT,IOT1986,1986,1986,0,,1,27.433333333
IRL,IRL1986,1986,1986,-0.833421056,28.5,1,8.296903333
IRN,IRN1986,1986,1986,-0.353928083,148.28,1,16.559531667
IRQ,IRQ1986,1986,1986,0.440614611,47.71,1,21.878694167
ISL,ISL1986,1986,1986,-0.006202028,1.78,1,1.4952075
ISR,ISR1986,1986,1986,0.053805639,26.6,1,19.369091667
ITA,ITA1986,1986,1986,0.287810278,366.15,1,12.004755833
JAM,JAM1986,1986,1986,-0.240080556,4.55,1,24.6348
JOR,JOR1986,1986,1986,0.125160111,9.27,1,18.6046925
JPN,JPN1986,1986,1986,-0.499615806,914.59,1,10.051931667
KAZ,KAZ1986,1986,1986,-0.172413583,299.12,1,5.7341875
KEN,KEN1986,1986,1986,0.060930833,4.16,1,24.455225
KGZ,KGZ1986,1986,1986,0.077789139,12.8,1,2.373816667
KHM,KHM1986,1986,1986,-0.155195556,0.43,1,26.706566667
KIR,KIR1986,1986,1986,0.005010556,0.02,1,27.512175
KNA,KNA1986,1986,1986,0.253542222,0.06,1,24.943733333
KOR,KOR1986,1986,1986,-0.572961833,182.3,1,10.152105
KWT,KWT1986,1986,1986,0.175676083,35.29,1,25.283225
LAO,LAO1986,1986,1986,-0.041808889,0.21,1,23.263991667
LBN,LBN1986,1986,1986,0.078481917,7.75,1,15.745303333
LBR,LBR1986,1986,1986,-0.220964722,0.73,1,25.061908333
LBY,LBY1986,1986,1986,-0.040359389,34.03,1,21.881283333
LCA,LCA1986,1986,1986,0.527371667,0.13,1,26.25365
LIE,LIE1986,1986,1986,0.101458556,,1,2.7772925
LKA,LKA1986,1986,1986,-0.018824444,3.7,1,26.731366667
LSO,LSO1986,1986,1986,0.469752972,0,1,13.451133333
LTU,LTU1986,1986,1986,-0.179212056,25.28,1,6.082290833
LUX,LUX1986,1986,1986,-0.395298000,9,1,8.458978333
LVA,LVA1986,1986,1986,-0.030396583,16.14,1,5.594363333
MAC,MAC1986,1986,1986,-0.095993611,0.88,1,22.513758333
MAR,MAR1986,1986,1986,-0.185417333,18.87,1,17.074485833
MCO,MCO1986,1986,1986,0.524860444,,1,9.972759167
MDA,MDA1986,1986,1986,0.044917889,23.94,1,9.5962525
MDG,MDG1986,1986,1986,-0.172256111,1.14,1,21.9512
MDV,MDV1986,1986,1986,0.336373889,0.08,1,28.077383333
MEX,MEX1986,1986,1986,0.233801111,294.32,1,20.715258333
MHL,MHL1986,1986,1986,0.131482778,,1,27.735758333
MKD,MKD1986,1986,1986,0.113832639,13.99,1,9.886784167
MLI,MLI1986,1986,1986,-0.151320000,0.38,1,28.137108333
MLT,MLT1986,1986,1986,0.214072417,1.48,1,18.7818
MMR,MMR1986,1986,1986,0.141046944,6.79,1,22.936925
MNE,MNE1986,1986,1986,0.224179528,2.49,1,8.8861575
MNG,MNG1986,1986,1986,0.142609472,9.67,1,-0.334529167
MNP,MNP1986,1986,1986,0.068053056,,1,27.416641667
MOZ,MOZ1986,1986,1986,-0.045855833,0.98,1,23.552741667
MRT,MRT1986,1986,1986,-0.393110556,0.37,1,27.303758333
MSR,MSR1986,1986,1986,0.253777222,0.03,1,25.769008333
MTQ,MTQ1986,1986,1986,0.493479444,1.37,1,24.869458333
MUS,MUS1986,1986,1986,0.016785278,0.8,1,22.6892
MWI,MWI1986,1986,1986,-0.129117778,0.55,1,21.700591667
MYS,MYS1986,1986,1986,0.146811944,39.95,1,25.328291667
MYT,MYT1986,1986,1986,-0.112330000,,1,26.048441667
NAM,NAM1986,1986,1986,0.221788056,,1,20.329391667
NCL,NCL1986,1986,1986,-0.021753611,1.4,1,21.897275
NER,NER1986,1986,1986,0.252342778,0.9,1,27.453916667
NFK,NFK1986,1986,1986,0.099411667,,1,18.89995
NGA,NGA1986,1986,1986,0.210277778,73.44,1,26.979141667
NIC,NIC1986,1986,1986,0.147868611,2.26,1,24.828566667
NIU,NIU1986,1986,1986,0.200555833,0,1,24.629141667
NLD,NLD1986,1986,1986,-0.455767944,144.98,1,8.865821667
NOR,NOR1986,1986,1986,-0.321156417,47.04,1,0.442200833
NPL,NPL1986,1986,1986,-0.302795167,0.7,1,11.767938333
NRU,NRU1986,1986,1986,0.103621389,0.16,1,27.816658333
NZL,NZL1986,1986,1986,0.276013639,22.87,1,10.214038333
OMN,OMN1986,1986,1986,-0.033510278,9.87,1,25.510258333
PAK,PAK1986,1986,1986,-0.377491361,49.41,1,19.592456667
PAN,PAN1986,1986,1986,0.042396944,2.75,1,25.181758333
PCN,PCN1986,1986,1986,0.353052500,,1,21.208308333
PER,PER1986,1986,1986,-0.208604722,21.83,1,19.277333333
PHL,PHL1986,1986,1986,0.1108175,29.18,1,25.597766667
PLW,PLW1986,1986,1986,0.182922222,,1,27.777516667
PNG,PNG1986,1986,1986,0.281146111,2.06,1,25.285291667
POL,POL1986,1986,1986,-0.315553167,453,1,7.513650833
PRI,PRI1986,1986,1986,-0.356904167,,1,24.78345
PRK,PRK1986,1986,1986,-0.358548528,157.38,1,5.0590175
PRT,PRT1986,1986,1986,-0.049357111,30.5,1,14.751394167
PRY,PRY1986,1986,1986,0.150255556,1.66,1,23.633266667
PSE,PSE1986,1986,1986,0.108795139,,1,19.30185
PYF,PYF1986,1986,1986,0.422596944,0.6,1,24.555608333
QAT,QAT1986,1986,1986,0.266592778,13.29,1,27.32275
REU,REU1986,1986,1986,-0.464710833,1.08,1,19.829991667
ROM,ROM1986,1986,1986,0.104115750,,1,8.932058333
RUS,RUS1986,1986,1986,0.351639306,2372.78,1,-6.011026667
RWA,RWA1986,1986,1986,-0.007395000,0.6,1,19.170458333
SAU,SAU1986,1986,1986,0.095088333,204.71,1,24.704583333
SDN,SDN1986,1986,1986,0.419537500,3.89,1,27.235758333
SEN,SEN1986,1986,1986,-0.219996667,2.66,1,27.7407
SGP,SGP1986,1986,1986,0.365068333,35,1,27.292175
SHN,SHN1986,1986,1986,0,0,1,18.087483333
SJM,SJM1986,1986,1986,-0.006269306,,1,-8.955930833
SLB,SLB1986,1986,1986,0.166920833,0.15,1,25.730125
SLE,SLE1986,1986,1986,-0.207213056,0.67,1,25.709075
SLV,SLV1986,1986,1986,0.118886944,1.99,1,23.844483333
SMR,SMR1986,1986,1986,0.020609139,,1,11.650503333
SOM,SOM1986,1986,1986,0.202112500,0.92,1,26.985425
SRB,SRB1986,1986,1986,0.005042222,56.37,1,10.1188725
STP,STP1986,1986,1986,-0.167618333,0.05,1,23.334875
SUR,SUR1986,1986,1986,0.372292778,1.76,1,26.123591667
SVK,SVK1986,1986,1986,-0.140019444,59.69,1,7.463415
SVN,SVN1986,1986,1986,-0.253817889,16.2,1,8.308835
SWE,SWE1986,1986,1986,-0.429805639,61.99,1,1.067435
SWZ,SWZ1986,1986,1986,0.434866389,0.46,1,20.262366667
SYC,SYC1986,1986,1986,0.046208056,0.16,1,27.115041667
SYR,SYR1986,1986,1986,0.444203778,31.33,1,18.1217825
TCA,TCA1986,1986,1986,-0.357869722,,1,25.4928
TCD,TCD1986,1986,1986,0.223456944,0.19,1,26.877375
TGO,TGO1986,1986,1986,0.305488889,0.71,1,27.293616667
THA,THA1986,1986,1986,-0.113841667,49.66,1,26.069233333
TJK,TJK1986,1986,1986,0.135681139,8.35,1,3.5094025
TKL,TKL1986,1986,1986,0.135481667,,1,28.289833333
TKM,TKM1986,1986,1986,0.363883250,37.7,1,15.508555833
TLS,TLS1986,1986,1986,0.716581667,,1,25.922875
TON,TON1986,1986,1986,0.079106111,0.05,1,24.717958333
TTO,TTO1986,1986,1986,0.321112778,17.37,1,26.491225
TUN,TUN1986,1986,1986,0.374173278,12.05,1,19.7075
TUR,TUR1986,1986,1986,0.263868722,116.79,1,11.358495
TUV,TUV1986,1986,1986,0.211039444,,1,28.334533333
TZA,TZA1986,1986,1986,0.000511667,2.3,1,22.290716667
UGA,UGA1986,1986,1986,0.219951667,0.7,1,22.761308333
UKR,UKR1986,1986,1986,-0.007612028,720.2,1,8.174869167
URY,URY1986,1986,1986,0.510993556,3.18,1,18.142291667
USA,USA1986,1986,1986,0.675064333,4491.79,1,7.514205
UZB,UZB1986,1986,1986,0.403431611,127.63,1,12.715045
VCT,VCT1986,1986,1986,0.356813889,0.07,1,27.164158333
VEN,VEN1986,1986,1986,-0.129560833,109.44,1,25.2357
VGB,VGB1986,1986,1986,0.187792222,0.05,1,25.797416667
VIR,VIR1986,1986,1986,0.183250556,,1,25.78475
VNM,VNM1986,1986,1986,-0.025681667,23.07,1,24.006908333
VUT,VUT1986,1986,1986,0.141456389,0.06,1,23.848175
WLF,WLF1986,1986,1986,-0.198826389,,1,26.578816667
WSM,WSM1986,1986,1986,0.292685556,0.11,1,27.032633333
XRK,XRK1986,1986,1986,0.107751278,,1,8.956418333
YEM,YEM1986,1986,1986,0.164209444,8.26,1,23.515558333
ZAF,ZAF1986,1986,1986,0.508098722,330.58,1,18.129316667
ZAR,ZAR1986,1986,1986,0.002006111,,1,24.0494
ZMB,ZMB1986,1986,1986,-0.102854167,2.89,1,21.46615
ZWE,ZWE1986,1986,1986,0.021457778,13.12,1,21.10415
ABW,ABW1987,1987,1987,0.446565000,0.45,1,28.289966667
ANT,ANT1987,1987,1987,0.656972222,,1,28.465091667
ARE,ARE1987,1987,1987,0.381898056,47.65,1,27.238891667
ARG,ARG1987,1987,1987,0.162139083,114.85,1,14.485115
ARM,ARM1987,1987,1987,0.210709333,6.93,1,7.493539167
AUS,AUS1987,1987,1987,0.165187500,255.9,1,21.697191667
AUT,AUT1987,1987,1987,-0.253953222,57.7,1,5.91151
AZE,AZE1987,1987,1987,-0.257482167,66.9,1,10.926685
BDI,BDI1987,1987,1987,0.640973889,0.25,1,20.763725
BEL,BEL1987,1987,1987,-0.637185278,103.03,1,8.877818333
BEN,BEN1987,1987,1987,1.130754444,0.54,1,28.578258333
BFA,BFA1987,1987,1987,0.910061944,0.52,1,29.101366667
BGD,BGD1987,1987,1987,0.509108333,11.85,1,25.608041667
BGR,BGR1987,1987,1987,-0.319922389,91.56,1,10.217618333
BHR,BHR1987,1987,1987,0.495426111,11.42,1,27.5047
BHS,BHS1987,1987,1987,0.177961944,1.42,1,24.908125
BIH,BIH1987,1987,1987,-0.292317556,19.41,1,9.18168
BLR,BLR1987,1987,1987,-1.683240306,103.99,1,4.6186475
BLZ,BLZ1987,1987,1987,0.228002778,0.23,1,25.271891667
BMU,BMU1987,1987,1987,0.002225556,0.57,1,21.349983333
BOL,BOL1987,1987,1987,0.526266944,4.03,1,21.465666667
BRA,BRA1987,1987,1987,0.450994722,207.36,1,25.3711
BRB,BRB1987,1987,1987,0.435560833,0.94,1,26.573291667
BRN,BRN1987,1987,1987,0.448910000,3.32,1,25.726958333
BTN,BTN1987,1987,1987,0.031265167,0.1,1,11.57114
BWA,BWA1987,1987,1987,1.060327778,1.24,1,22.538566667
CAF,CAF1987,1987,1987,0.497143333,0.26,1,25.380766667
CAN,CAN1987,1987,1987,1.267376444,431,1,-5.650816667
CCK,CCK1987,1987,1987,0.321412500,,1,26.758333333
CHE,CHE1987,1987,1987,-0.011797889,40.22,1,5.7378425
CHL,CHL1987,1987,1987,0.566038417,22.65,1,8.822075
CHN,CHN1987,1987,1987,0.322729028,2207.9,1,6.623119167
CIV,CIV1987,1987,1987,0.761154722,7.68,1,27.044925
CMR,CMR1987,1987,1987,0.542043333,1.84,1,25.090841667
COG,COG1987,1987,1987,0.585290000,1.32,1,25.146441667
COK,COK1987,1987,1987,-0.179702222,0.02,1,23.9161
COL,COL1987,1987,1987,0.476914444,50.45,1,24.858508333
COM,COM1987,1987,1987,0.335189167,0.05,1,25.653058333
CPV,CPV1987,1987,1987,0.215601389,0.08,1,23.08385
CRI,CRI1987,1987,1987,0.809044444,2.76,1,25.187733333
CUB,CUB1987,1987,1987,0.517905000,33.92,1,25.738608333
CXR,CXR1987,1987,1987,0.198063333,0,1,25.858325
CYM,CYM1987,1987,1987,0.399728056,0.22,1,27.374983333
CYP,CYP1987,1987,1987,-0.589028778,4.12,1,18.166566667
CZE,CZE1987,1987,1987,-0.738974944,185.22,1,7.069736667
DEU,DEU1987,1987,1987,-0.786895333,1035.43,1,7.657329167
DJI,DJI1987,1987,1987,0.270385000,0.39,1,27.9907
DMA,DMA1987,1987,1987,1.052285,0.05,1,25.375558333
DNK,DNK1987,1987,1987,-1.144735833,58.29,1,6.622595833
DOM,DOM1987,1987,1987,0.245820278,9.75,1,24.175275
ECU,ECU1987,1987,1987,0.932472778,15.1,1,22.347375
EGY,EGY1987,1987,1987,0.062926389,74.75,1,22.2414
ERI,ERI1987,1987,1987,0.560067778,0,1,26.766516667
ESH,ESH1987,1987,1987,1.084857222,,1,24.568366667
ESP,ESP1987,1987,1987,0.581006556,190.72,1,13.668159167
EST,EST1987,1987,1987,-1.771667889,28.41,1,3.303531667
ETH,ETH1987,1987,1987,0.473673611,2.58,1,22.954333333
FIN,FIN1987,1987,1987,-1.580687667,57.61,1,-0.2678875
FJI,FJI1987,1987,1987,0.069170556,0.48,1,24.231858333
FLK,FLK1987,1987,1987,-0.041445306,0.04,1,5.909386667
FRA,FRA1987,1987,1987,-0.024354361,377.18,1,10.531695
FRO,FRO1987,1987,1987,0.363626167,0.5,1,6.4608975
FSM,FSM1987,1987,1987,0.241847778,,1,27.300308333
GAB,GAB1987,1987,1987,0.359710278,4.02,1,25.304883333
GBR,GBR1987,1987,1987,-0.364169833,571.4,1,7.983213333
GEO,GEO1987,1987,1987,-0.396124694,18.24,1,6.0877775
GHA,GHA1987,1987,1987,0.988160556,3.28,1,28.188308333
GIB,GIB1987,1987,1987,0.417498611,0.05,1,17.235191667
GIN,GIN1987,1987,1987,0.603942222,0.99,1,26.285858333
GLP,GLP1987,1987,1987,0.973784722,1.01,1,25.651216667
GMB,GMB1987,1987,1987,0.467043333,0.18,1,27.792525
GNB,GNB1987,1987,1987,0.338130833,0.19,1,27.101133333
GNQ,GNQ1987,1987,1987,0.400658611,0.1,1,24.936366667
GRC,GRC1987,1987,1987,-0.025734028,63.42,1,13.7545725
GRD,GRD1987,1987,1987,1.033896389,0.07,1,27.699991667
GRL,GRL1987,1987,1987,-0.201494167,0.23,1,-18.448641667
GTM,GTM1987,1987,1987,0.355717500,3.99,1,23.623616667
GUF,GUF1987,1987,1987,0.644623333,0.42,1,26.277283333
GUM,GUM1987,1987,1987,0.232968056,,1,27.637425
GUY,GUY1987,1987,1987,0.880922222,1.31,1,26.624225
HND,HND1987,1987,1987,0.647048056,2.17,1,24.083533333
HRV,HRV1987,1987,1987,-0.254921861,21.17,1,10.117753333
HTI,HTI1987,1987,1987,0.590144167,0.91,1,25.102975
HUN,HUN1987,1987,1987,-0.338842528,84.37,1,9.568035
IDN,IDN1987,1987,1987,0.412131111,123.27,1,26.176358333
IND,IND1987,1987,1987,0.536259167,488.08,1,24.651191667
IOT,IOT1987,1987,1987,0,,1,27.433333333
IRL,IRL1987,1987,1987,-0.121306056,30.17,1,9.009018333
IRN,IRN1987,1987,1987,0.441138583,159.44,1,17.354598333
IRQ,IRQ1987,1987,1987,0.752903778,52.84,1,22.190983333
ISL,ISL1987,1987,1987,1.209356306,1.85,1,2.710765833
ISR,ISR1987,1987,1987,0.008988972,27.36,1,19.324275
ITA,ITA1987,1987,1987,0.290637778,383.36,1,12.007583333
JAM,JAM1987,1987,1987,0.632986111,5.38,1,25.507866667
JOR,JOR1987,1987,1987,0.384894278,9.65,1,18.864426667
JPN,JPN1987,1987,1987,0.360770861,904.99,1,10.912318333
KAZ,KAZ1987,1987,1987,-0.461476083,311.72,1,5.445125
KEN,KEN1987,1987,1987,0.595930833,5.17,1,24.990225
KGZ,KGZ1987,1987,1987,0.010628306,13.34,1,2.306655833
KHM,KHM1987,1987,1987,0.334987778,0.44,1,27.19675
KIR,KIR1987,1987,1987,-0.000172778,0.02,1,27.506991667
KNA,KNA1987,1987,1987,0.816050556,0.05,1,25.506241667
KOR,KOR1987,1987,1987,0.246614833,192.5,1,10.971681667
KWT,KWT1987,1987,1987,0.766801083,31.44,1,25.87435
LAO,LAO1987,1987,1987,0.520974444,0.21,1,23.826775
LBN,LBN1987,1987,1987,-0.070225583,7.96,1,15.596595833
LBR,LBR1987,1987,1987,0.719768611,0.77,1,26.002641667
LBY,LBY1987,1987,1987,0.262815611,32.54,1,22.184458333
LCA,LCA1987,1987,1987,1.131088333,0.15,1,26.857366667
LIE,LIE1987,1987,1987,-0.059801444,,1,2.6160325
LKA,LKA1987,1987,1987,0.502550556,4.07,1,27.252741667
LSO,LSO1987,1987,1987,0.531206306,0,1,13.512586667
LTU,LTU1987,1987,1987,-1.617526222,26.35,1,4.643976667
LUX,LUX1987,1987,1987,-0.602634667,8.66,1,8.251641667
LVA,LVA1987,1987,1987,-1.64696575,16.82,1,3.977794167
MAC,MAC1987,1987,1987,0.515214722,0.97,1,23.124966667
MAR,MAR1987,1987,1987,0.837830167,20.1,1,18.097733333
MCO,MCO1987,1987,1987,0.558882944,,1,10.006781667
MDA,MDA1987,1987,1987,-1.335082111,24.95,1,8.2162525
MDG,MDG1987,1987,1987,0.302352222,1.29,1,22.425808333
MDV,MDV1987,1987,1987,0.548923889,0.08,1,28.289933333
MEX,MEX1987,1987,1987,-0.154148889,307.11,1,20.327308333
MHL,MHL1987,1987,1987,0.197066111,,1,27.801341667
MKD,MKD1987,1987,1987,0.298966806,13.9,1,10.071918333
MLI,MLI1987,1987,1987,0.953330000,0.36,1,29.241758333
MLT,MLT1987,1987,1987,0.618855750,1.85,1,19.186583333
MMR,MMR1987,1987,1987,0.445513611,4.97,1,23.241391667
MNE,MNE1987,1987,1987,-0.180992139,2.47,1,8.480985833
MNG,MNG1987,1987,1987,0.013135306,10.58,1,-0.464003333
MNP,MNP1987,1987,1987,0.218036389,,1,27.566625
MOZ,MOZ1987,1987,1987,0.582877500,0.98,1,24.181475
MRT,MRT1987,1987,1987,1.186822778,3.28,1,28.883691667
MSR,MSR1987,1987,1987,0.856143889,0.03,1,26.371375
MTQ,MTQ1987,1987,1987,1.079712778,1.64,1,25.455691667
MUS,MUS1987,1987,1987,0.646926944,0.93,1,23.319341667
MWI,MWI1987,1987,1987,0.786007222,0.55,1,22.615716667
MYS,MYS1987,1987,1987,0.469878611,40.73,1,25.651358333
MYT,MYT1987,1987,1987,0.381603333,,1,26.542375
NAM,NAM1987,1987,1987,0.574029722,,1,20.681633333
NCL,NCL1987,1987,1987,-0.037770278,1.46,1,21.881258333
NER,NER1987,1987,1987,0.594659444,1,1,27.796233333
NFK,NFK1987,1987,1987,-0.067221667,,1,18.733316667
NGA,NGA1987,1987,1987,0.797927778,59.29,1,27.566791667
NIC,NIC1987,1987,1987,0.764710278,2.44,1,25.445408333
NIU,NIU1987,1987,1987,0.083914167,0,1,24.5125
NLD,NLD1987,1987,1987,-0.572257111,152.44,1,8.7493325
NOR,NOR1987,1987,1987,-0.77090225,40.67,1,-0.007545000
NPL,NPL1987,1987,1987,0.290378167,0.87,1,12.361111667
NRU,NRU1987,1987,1987,-0.113045278,0.16,1,27.599991667
NZL,NZL1987,1987,1987,0.330501139,24.09,1,10.268525833
OMN,OMN1987,1987,1987,0.374464722,9.46,1,25.918233333
PAK,PAK1987,1987,1987,0.411401139,53.49,1,20.381349167
PAN,PAN1987,1987,1987,0.510613611,3.2,1,25.649975
PCN,PCN1987,1987,1987,-0.080280833,,1,20.774975
PER,PER1987,1987,1987,0.476328611,25.76,1,19.962266667
PHL,PHL1987,1987,1987,0.651692500,32.66,1,26.138641667
PLW,PLW1987,1987,1987,0.244638889,,1,27.839233333
PNG,PNG1987,1987,1987,0.413571111,2.33,1,25.417716667
POL,POL1987,1987,1987,-1.108424833,464.97,1,6.720779167
PRI,PRI1987,1987,1987,0.297337500,,1,25.437691667
PRK,PRK1987,1987,1987,0.056255639,176.28,1,5.473821667
PRT,PRT1987,1987,1987,0.633395389,31.51,1,15.434146667
PRY,PRY1987,1987,1987,-0.574586111,1.89,1,22.908425
PSE,PSE1987,1987,1987,-0.046871528,,1,19.146183333
PYF,PYF1987,1987,1987,0.771246944,0.61,1,24.904258333
QAT,QAT1987,1987,1987,0.533751111,11.49,1,27.589908333
REU,REU1987,1987,1987,-0.575894167,1.17,1,19.718808333
ROM,ROM1987,1987,1987,-0.517552583,,1,8.31039
RUS,RUS1987,1987,1987,-1.064384028,2472.74,1,-7.42705
RWA,RWA1987,1987,1987,0.623971667,0.62,1,19.801825
SAU,SAU1987,1987,1987,0.658838333,190.55,1,25.268333333
SDN,SDN1987,1987,1987,0.9138625,3.07,1,27.730083333
SEN,SEN1987,1987,1987,0.528378333,2.45,1,28.489075
SGP,SGP1987,1987,1987,0.652085000,32.57,1,27.579191667
SHN,SHN1987,1987,1987,0,0,1,18.087483333
SJM,SJM1987,1987,1987,-0.420192639,,1,-9.369854167
SLB,SLB1987,1987,1987,0.531520833,0.16,1,26.094725
SLE,SLE1987,1987,1987,0.532420278,0.5,1,26.448708333
SLV,SLV1987,1987,1987,0.642728611,2.45,1,24.368325
SMR,SMR1987,1987,1987,0.165369972,,1,11.795264167
SOM,SOM1987,1987,1987,0.357087500,0.99,1,27.1404
SRB,SRB1987,1987,1987,0.002807222,56.02,1,10.1166375
STP,STP1987,1987,1987,0.514048333,0.05,1,24.016541667
SUR,SUR1987,1987,1987,0.836834444,1.76,1,26.588133333
SVK,SVK1987,1987,1987,-0.539146111,59.22,1,7.064288333
SVN,SVN1987,1987,1987,-0.271870389,16.09,1,8.2907825
SWE,SWE1987,1987,1987,-1.230028139,59.67,1,0.2672125
SWZ,SWZ1987,1987,1987,0.715141389,0.44,1,20.542641667
SYC,SYC1987,1987,1987,0.291333056,0.2,1,27.360166667
SYR,SYR1987,1987,1987,0.330491278,36.2,1,18.00807
TCA,TCA1987,1987,1987,-0.339994722,,1,25.510675
TCD,TCD1987,1987,1987,0.507523611,0.2,1,27.161441667
TGO,TGO1987,1987,1987,1.162513889,0.77,1,28.150641667
THA,THA1987,1987,1987,0.337800000,56.9,1,26.520875
TJK,TJK1987,1987,1987,0.081374472,8.7,1,3.455095833
TKL,TKL1987,1987,1987,-0.042476667,,1,28.111875
TKM,TKM1987,1987,1987,0.432005750,39.29,1,15.576678333
TLS,TLS1987,1987,1987,0.498498333,,1,25.704791667
TON,TON1987,1987,1987,0.146722778,0.05,1,24.785575
TTO,TTO1987,1987,1987,1.348971111,17.51,1,27.519083333
TUN,TUN1987,1987,1987,0.690380778,11.74,1,20.0237075
TUR,TUR1987,1987,1987,-0.308667111,129.8,1,10.785959167
TUV,TUV1987,1987,1987,0.044731111,,1,28.168225
TZA,TZA1987,1987,1987,0.752620000,2.39,1,23.042825
UGA,UGA1987,1987,1987,0.965901667,0.77,1,23.507258333
UKR,UKR1987,1987,1987,-1.760826194,750.54,1,6.421655
URY,URY1987,1987,1987,0.203160222,3.56,1,17.834458333
USA,USA1987,1987,1987,0.846290167,4684.54,1,7.685430833
UZB,UZB1987,1987,1987,0.093404944,133,1,12.405018333
VCT,VCT1987,1987,1987,1.200138889,0.08,1,28.007483333
VEN,VEN1987,1987,1987,0.611664167,110.89,1,25.976925
VGB,VGB1987,1987,1987,0.557917222,0.06,1,26.167541667
VIR,VIR1987,1987,1987,0.551158889,,1,26.152658333
VNM,VNM1987,1987,1987,0.548501667,25.95,1,24.581091667
VUT,VUT1987,1987,1987,0.121348056,0.05,1,23.828066667
WLF,WLF1987,1987,1987,-0.027901389,,1,26.749741667
WSM,WSM1987,1987,1987,0.170685556,0.11,1,26.910633333
XRK,XRK1987,1987,1987,0.166457944,,1,9.015125
YEM,YEM1987,1987,1987,0.494001111,8.68,1,23.84535
ZAF,ZAF1987,1987,1987,0.640790389,328.76,1,18.262008333
ZAR,ZAR1987,1987,1987,0.573939444,,1,24.621333333
ZMB,ZMB1987,1987,1987,0.963829167,2.7,1,22.532833333
ZWE,ZWE1987,1987,1987,0.899066111,15.23,1,21.981758333
ABW,ABW1988,1988,1988,-0.172351667,0.61,1,27.67105
ANT,ANT1988,1988,1988,0.082613889,,1,27.890733333
ARE,ARE1988,1988,1988,0.460181389,48.33,1,27.317175
ARG,ARG1988,1988,1988,-0.209670917,121.37,1,14.113305
ARM,ARM1988,1988,1988,-0.280103167,7.12,1,7.002726667
AUS,AUS1988,1988,1988,0.667595833,260.93,1,22.1996
AUT,AUT1988,1988,1988,0.674532611,53.3,1,6.839995833
AZE,AZE1988,1988,1988,0.152173667,68.74,1,11.336340833
BDI,BDI1988,1988,1988,0.311790556,0.23,1,20.434541667
BEL,BEL1988,1988,1988,0.767577222,100.27,1,10.282580833
BEN,BEN1988,1988,1988,0.601754444,0.55,1,28.049258333
BFA,BFA1988,1988,1988,0.202445278,0.55,1,28.39375
BGD,BGD1988,1988,1988,0.625666667,13.53,1,25.7246
BGR,BGR1988,1988,1988,0.108358444,87.22,1,10.645899167
BHR,BHR1988,1988,1988,0.377342778,12.15,1,27.386616667
BHS,BHS1988,1988,1988,0.311645278,1.54,1,25.041808333
BIH,BIH1988,1988,1988,0.390628278,20.09,1,9.864625833
BLR,BLR1988,1988,1988,0.375406361,106.85,1,6.677294167
BLZ,BLZ1988,1988,1988,0.357986111,0.25,1,25.401875
BMU,BMU1988,1988,1988,1.002233889,0.64,1,22.349991667
BOL,BOL1988,1988,1988,0.257525278,4.31,1,21.196925
BRA,BRA1988,1988,1988,0.199811389,209.19,1,25.119916667
BRB,BRB1988,1988,1988,0.232769167,0.95,1,26.3705
BRN,BRN1988,1988,1988,0.333501667,5.71,1,25.61155
BTN,BTN1988,1988,1988,0.639216000,0.11,1,12.179090833
BWA,BWA1988,1988,1988,0.228444444,1.3,1,21.706683333
CAF,CAF1988,1988,1988,0.139668333,0.23,1,25.023291667
CAN,CAN1988,1988,1988,0.890728944,455.68,1,-6.027464167
CCK,CCK1988,1988,1988,0.271370833,,1,26.708291667
CHE,CHE1988,1988,1988,0.808548778,40.68,1,6.558189167
CHL,CHL1988,1988,1988,-0.122059083,26.9,1,8.1339775
CHN,CHN1988,1988,1988,0.443029861,2367.56,1,6.74342
CIV,CIV1988,1988,1988,0.308838056,9.15,1,26.592608333
CMR,CMR1988,1988,1988,0.200310000,2.2,1,24.749108333
COG,COG1988,1988,1988,0.212523333,1.5,1,24.773675
COK,COK1988,1988,1988,0.760656111,0.02,1,24.856458333
COL,COL1988,1988,1988,0.162397778,52.4,1,24.543991667
COM,COM1988,1988,1988,0.308314167,0.05,1,25.626183333
CPV,CPV1988,1988,1988,-0.094873611,0.07,1,22.773375
CRI,CRI1988,1988,1988,0.208877778,2.94,1,24.587566667
CUB,CUB1988,1988,1988,0.305963333,35.61,1,25.526666667
CXR,CXR1988,1988,1988,0.323071667,0,1,25.983333333
CYM,CYM1988,1988,1988,0.158044722,0.22,1,27.1333
CYP,CYP1988,1988,1988,-0.327420444,4.13,1,18.428175
CZE,CZE1988,1988,1988,0.688265889,182.28,1,8.4969775
DEU,DEU1988,1988,1988,0.863617167,1032.27,1,9.307841667
DJI,DJI1988,1988,1988,0.682410000,0.35,1,28.402725
DMA,DMA1988,1988,1988,0.802076667,0.05,1,25.12535
DNK,DNK1988,1988,1988,0.774115000,55.06,1,8.541446667
DOM,DOM1988,1988,1988,0.259886944,9.83,1,24.189341667
ECU,ECU1988,1988,1988,0.328206111,17.26,1,21.743108333
EGY,EGY1988,1988,1988,0.431901389,74.47,1,22.610375
ERI,ERI1988,1988,1988,0.726726111,0,1,26.933175
ESH,ESH1988,1988,1988,0.190807222,,1,23.674316667
